ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date
4233,Health,150,Employee,52,N,"15,000",May-92
4234,Health,150,Farmer,52,Y,"15,000",May-92
4235,Health,150,Farmer,52,Y,"15,000",May-92
4236,Life,150,Farmer,52,Y,"15,000",May-92
4237,Household,150,Employee,52,N,"15,000",May-92
4238,Car,150,Farmer,52,N,"15,000",May-92
4239,Life,150,Employee,53,Y,"15,000",May-92
4240,Life,150,Employee,53,Y,"15,000",May-92
4241,Car,150,Employee,53,N,"15,000",May-92
4242,Car,150,Farmer,53,Y,"15,000",May-92
4243,Life,160,Executive emplyee,53,N,"15,000",May-92
4244,Household,160,Executive emplyee,53,Y,"15,000",May-92
4245,Health,160,Employee,53,N,"15,000",May-92
4246,Household,150,Civil servant,54,N,"15,000",May-92
4247,Household,150,Farmer,54,N,"15,000",May-92
4248,Life,999,Farmer,54,Y,"15,000",May-92
4249,Life,150,Farmer,55,Y,"15,000",May-92
4250,Car,160,Employee,55,N,"15,000",May-92
4251,Life,150,Employee,55,Y,"15,000",May-92
4252,Life,160,Student,55,N,"15,000",May-92
4253,Health,150,Farmer,55,N,"15,000",May-92
4254,Life,150,Farmer,55,N,"15,000",May-92
4255,Life,150,Farmer,55,Y,"15,000",May-92
4256,Life,150,Employee,55,N,"15,000",May-92
4257,Life,150,Student,55,N,"15,000",May-92
4258,Life,150,Employee,56,N,"15,000",May-92
4259,Health,160,Student,56,Y,"15,000",May-92
4260,Health,150,Student,56,Y,"15,000",May-92
4261,Life,160,Employee,56,Y,"15,000",May-92
4262,Life,150,Student,56,Y,"15,000",May-92
4263,Car,999,Employee,56,N,"15,000",May-92
4264,Life,150,Employee,56,N,"15,000",May-92
4265,Life,160,Employee,56,N,"15,000",May-92
4266,Life,150,Employee,56,N,"15,000",May-92
4267,Health,150,Employee,57,N,"15,000",May-92
4268,Life,150,Farmer,57,N,"15,000",May-92
4269,Health,150,Employee,57,Y,"15,000",May-92
4270,Life,150,Employee,57,Y,"15,000",May-92
4271,Life,160,Farmer,57,N,"15,000",May-92
4272,Car,150,Farmer,58,N,"15,000",May-92
4273,Life,150,Farmer,58,Y,"15,000",May-92
4274,Health,160,Student,59,Y,"15,000",May-92
4275,Household,150,Student,59,N,"15,000",May-92
4276,Life,150,Farmer,60,N,"15,000",May-92
4277,Life,150,Student,60,Y,"15,000",May-92
4278,Life,150,Farmer,61,N,"15,000",May-92
4279,Life,150,Student,61,N,"15,000",May-92
4280,Life,150,Employee,61,N,"15,000",May-92
4281,Car,150,Civil servant,61,N,"15,000",May-92
4282,Car,150,Civil servant,61,N,"15,000",May-92
4283,Car,150,Employee,62,Y,"15,000",May-92
4284,Life,150,Employee,62,N,"15,000",May-92
4285,Life,150,Civil servant,62,Y,"15,000",May-92
4286,Health,150,Civil servant,63,Y,"15,000",May-92
4287,Life,150,Civil servant,63,Y,"15,000",May-92
4288,Life,150,Employee,63,Y,"15,000",May-92
4289,Car,150,Farmer,64,N,"15,000",May-92
4290,Life,150,Civil servant,64,N,"15,000",May-92
4291,Health,150,Civil servant,65,N,"15,000",May-92
4292,Life,150,Student,65,N,"15,000",May-92
4293,Life,150,Pupil,65,N,"15,000",May-92
4294,Car,160,Civil servant,65,N,"15,000",May-92
4295,Life,160,Civil servant,66,Y,"15,000",May-92
4296,Car,150,Civil servant,67,N,"15,000",May-92
4297,Household,150,Civil servant,68,N,"15,000",May-92
4298,Life,160,Civil servant,68,Y,"15,000",May-92
4299,Life,150,Civil servant,68,N,"15,000",May-92
4300,Life,150,Civil servant,70,Y,"15,000",May-92
4301,Life,150,Civil servant,72,N,"15,000",May-92
4302,Household,150,Civil servant,74,Y,"15,000",May-92
4303,Car,150,Civil servant,75,N,"15,000",May-92
4304,Household,150,Employee,76,Y,"15,000",May-92
4305,Life,150,Civil servant,77,N,"15,000",May-92
4306,Car,150,Student,22,N,"15,000",Jun-92
4307,Life,150,Student,22,N,"15,000",Jun-92
4308,Life,150,Employee,26,Y,"15,000",Jun-92
4309,Health,150,Employee,27,N,"15,000",Jun-92
4310,Car,130,Employee,27,N,"15,000",Jun-92
4311,Life,150,Farmer,27,Y,"15,000",Jun-92
4312,Household,150,Farmer,28,N,"15,000",Jun-92
4313,Car,150,Employee,28,N,"15,000",Jun-92
4314,Car,150,Employee,28,Y,"15,000",Jun-92
4315,Life,150,Employee,29,Y,"15,000",Jun-92
4316,Car,150,Employee,30,N,"15,000",Jun-92
4317,Car,150,Executive emplyee,30,N,"15,000",Jun-92
4318,Life,150,Employee,30,N,"15,000",Jun-92
4319,Life,150,Executive emplyee,30,N,"15,000",Jun-92
4320,Life,150,Employee,30,Y,"15,000",Jun-92
4321,Car,150,Farmer,31,Y,"15,000",Jun-92
4322,Life,150,Farmer,31,N,"15,000",Jun-92
4323,Life,150,Farmer,32,Y,"15,000",Jun-92
4324,Car,150,Employee,32,N,"15,000",Jun-92
4325,Life,150,Employee,32,N,"15,000",Jun-92
4326,Life,150,Employee,33,Y,"15,000",Jun-92
4327,Health,160,Employee,33,N,"15,000",Jun-92
4328,Health,160,Farmer,33,Y,"15,000",Jun-92
4329,Health,150,Employee,34,Y,"15,000",Jun-92
4330,Life,150,Farmer,34,N,"15,000",Jun-92
4331,Car,150,Employee,34,N,"15,000",Jun-92
4332,Car,150,Farmer,34,Y,"15,000",Jun-92
4333,Car,150,Farmer,34,N,"15,000",Jun-92
4334,Life,150,Farmer,34,N,"15,000",Jun-92
4335,Life,150,Employee,34,Y,"15,000",Jun-92
4336,Life,150,Student,35,N,"15,000",Jun-92
4337,Life,150,Pupil,35,Y,"15,000",Jun-92
4338,Life,160,Farmer,35,N,"15,000",Jun-92
4339,Life,160,Farmer,35,Y,"15,000",Jun-92
4340,Life,150,Farmer,35,N,"15,000",Jun-92
4341,Car,150,Farmer,36,N,"15,000",Jun-92
4342,Health,150,Employee,36,Y,"15,000",Jun-92
4343,Car,150,Student,36,Y,"15,000",Jun-92
4344,Life,150,Farmer,37,Y,"15,000",Jun-92
4345,Health,160,Employee,37,Y,"15,000",Jun-92
4346,Car,160,Employee,37,Y,"15,000",Jun-92
4347,Life,150,Executive emplyee,37,N,"15,000",Jun-92
4348,Life,150,Executive emplyee,37,N,"15,000",Jun-92
4349,Life,150,Executive emplyee,37,N,"15,000",Jun-92
4350,Life,150,Employee,37,Y,"15,000",Jun-92
4351,Life,160,Farmer,38,N,"15,000",Jun-92
4352,Life,150,Farmer,39,N,"15,000",Jun-92
4353,Car,150,Farmer,39,Y,"15,000",Jun-92
4354,Life,150,Employee,39,N,"15,000",Jun-92
4355,Car,160,Employee,40,Y,"15,000",Jun-92
4356,Life,150,Farmer,40,Y,"15,000",Jun-92
4357,Life,150,Student,40,Y,"15,000",Jun-92
4358,Life,150,Farmer,40,N,"15,000",Jun-92
4359,Car,150,Employee,40,Y,"15,000",Jun-92
4360,Life,150,Employee,41,N,"15,000",Jun-92
4361,Life,150,Farmer,41,N,"15,000",Jun-92
4362,Life,150,Student,41,Y,"15,000",Jun-92
4363,Car,150,Employee,41,N,"15,000",Jun-92
4364,Life,150,Employee,41,Y,"15,000",Jun-92
4365,Life,150,Pupil,42,Y,"15,000",Jun-92
4366,Life,150,Employee,42,N,"15,000",Jun-92
4367,Life,150,Farmer,42,Y,"15,000",Jun-92
4368,Life,150,Farmer,43,Y,"15,000",Jun-92
4369,Life,150,Employee,43,Y,"15,000",Jun-92
4370,Life,150,Employee,44,N,"15,000",Jun-92
4371,Life,150,Employee,44,Y,"15,000",Jun-92
4372,Car,150,Farmer,44,N,"15,000",Jun-92
4373,Life,150,Employee,44,Y,"15,000",Jun-92
4374,Life,150,Farmer,44,Y,"15,000",Jun-92
4375,Life,150,Student,45,N,"15,000",Jun-92
4376,Car,150,Employee,45,N,"15,000",Jun-92
4377,Life,160,Farmer,45,N,"15,000",Jun-92
4378,Health,150,Employee,46,N,"15,000",Jun-92
4379,Life,160,Self-employed,47,Y,"15,000",Jun-92
4380,Health,150,Employee,47,N,"15,000",Jun-92
4381,Household,150,Student,47,Y,"15,000",Jun-92
4382,Life,150,Civil servant,47,Y,"15,000",Jun-92
4383,Life,150,Farmer,48,N,"15,000",Jun-92
4384,Car,150,Farmer,48,Y,"15,000",Jun-92
4385,Life,150,Farmer,49,Y,"15,000",Jun-92
4386,Health,150,Employee,49,N,"15,000",Jun-92
4387,Life,150,Farmer,49,Y,"15,000",Jun-92
4388,Household,150,Employee,49,Y,"15,000",Jun-92
4389,Household,150,Employee,49,Y,"15,000",Jun-92
4390,Life,150,Employee,49,N,"15,000",Jun-92
4391,Health,160,Worker,50,N,"15,000",Jun-92
4392,Life,150,Employee,50,Y,"15,000",Jun-92
4393,Life,150,Civil servant,50,N,"15,000",Jun-92
4394,Life,150,Employee,50,Y,"15,000",Jun-92
4395,Life,150,Farmer,51,N,"15,000",Jun-92
4396,Car,150,Farmer,51,Y,"15,000",Jun-92
4397,Life,150,Employee,52,Y,"15,000",Jun-92
4398,Car,150,Farmer,53,Y,"15,000",Jun-92
4399,Car,160,Employee,53,Y,"15,000",Jun-92
4400,Life,150,Employee,53,N,"15,000",Jun-92
4401,Car,150,Farmer,54,N,"15,000",Jun-92
4402,Health,150,Employee,55,Y,"15,000",Jun-92
4403,Life,150,Employee,55,N,"15,000",Jun-92
4404,Health,160,Farmer,55,N,"15,000",Jun-92
4405,Car,150,Employee,56,N,"15,000",Jun-92
4406,Health,150,Farmer,56,N,"15,000",Jun-92
4407,Life,150,Employee,56,Y,"15,000",Jun-92
4408,Life,150,Farmer,56,Y,"15,000",Jun-92
4409,Life,150,Employee,56,N,"15,000",Jun-92
4410,Life,150,Student,56,N,"15,000",Jun-92
4411,Life,150,Employee,56,N,"15,000",Jun-92
4412,Car,150,Employee,56,N,"15,000",Jun-92
4413,Health,160,Student,57,Y,"15,000",Jun-92
4414,Household,150,Civil servant,57,Y,"15,000",Jun-92
4415,Car,150,Employee,57,Y,"15,000",Jun-92
4416,Life,150,Employee,57,Y,"15,000",Jun-92
4417,Car,150,Employee,58,N,"15,000",Jun-92
4418,Car,150,Student,58,Y,"15,000",Jun-92
4419,Car,150,Employee,58,Y,"15,000",Jun-92
4420,Life,150,Farmer,58,N,"15,000",Jun-92
4421,Life,150,Pupil,58,N,"15,000",Jun-92
4422,Household,150,Student,59,Y,"15,000",Jun-92
4423,Life,160,Worker,59,N,"15,000",Jun-92
4424,Life,150,Employee,59,Y,"15,000",Jun-92
4425,Car,150,Employee,59,Y,"15,000",Jun-92
4426,Life,150,Farmer,59,N,"15,000",Jun-92
4427,Car,150,Employee,60,N,"15,000",Jun-92
4428,Life,150,Farmer,60,N,"15,000",Jun-92
4429,Life,150,Student,61,N,"15,000",Jun-92
4430,Car,150,Student,61,N,"15,000",Jun-92
4431,Life,160,Civil servant,61,Y,"15,000",Jun-92
4432,Life,150,Student,61,N,"15,000",Jun-92
4433,Car,150,Employee,61,N,"15,000",Jun-92
4434,Life,150,Civil servant,62,Y,"15,000",Jun-92
4435,Car,150,Civil servant,62,N,"15,000",Jun-92
4436,Life,150,Civil servant,63,Y,"15,000",Jun-92
4437,Life,150,Civil servant,63,Y,"15,000",Jun-92
4438,Life,150,Civil servant,63,Y,"15,000",Jun-92
4439,Life,150,Executive emplyee,63,Y,"15,000",Jun-92
4440,Life,150,Farmer,64,Y,"15,000",Jun-92
4441,Life,150,Civil servant,65,N,"15,000",Jun-92
4442,Car,150,Employee,65,N,"15,000",Jun-92
4443,Life,150,Civil servant,65,Y,"15,000",Jun-92
4444,Household,160,Farmer,66,N,"15,000",Jun-92
4445,Household,150,Civil servant,66,Y,"15,000",Jun-92
4446,Health,160,Civil servant,66,N,"15,000",Jun-92
4447,Life,150,Civil servant,66,Y,"15,000",Jun-92
4448,Car,150,Civil servant,66,N,"15,000",Jun-92
4449,Household,160,Civil servant,67,Y,"15,000",Jun-92
4450,Life,160,Civil servant,67,N,"15,000",Jun-92
4451,Life,150,Civil servant,69,N,"15,000",Jun-92
4452,Household,150,Civil servant,70,Y,"15,000",Jun-92
4453,Household,150,Civil servant,70,N,"15,000",Jun-92
4454,Car,150,Civil servant,71,Y,"15,000",Jun-92
4455,Life,150,Civil servant,71,Y,"15,000",Jun-92
4456,Car,150,Civil servant,76,Y,"15,000",Jun-92
4457,Car,160,Civil servant,77,Y,"15,000",Jun-92
4458,Health,160,Student,20,Y,"15,000",Jul-92
4459,Health,150,Employee,22,Y,"15,000",Jul-92
4460,Car,150,Employee,23,N,"15,000",Jul-92
4461,Health,150,Student,25,N,"15,000",Jul-92
4462,Health,150,Student,26,N,"15,000",Jul-92
4463,Life,150,Farmer,27,Y,"15,000",Jul-92
4464,Car,150,Employee,27,N,"15,000",Jul-92
4465,Life,150,Farmer,28,Y,"15,000",Jul-92
4466,Health,150,Student,28,Y,"15,000",Jul-92
4467,Car,150,Farmer,28,Y,"15,000",Jul-92
4468,Life,150,Farmer,28,Y,"15,000",Jul-92
4469,Car,150,Employee,29,N,"15,000",Jul-92
4470,Life,150,Employee,29,Y,"15,000",Jul-92
4471,Life,150,Employee,29,N,"15,000",Jul-92
4472,Health,150,Farmer,30,N,"15,000",Jul-92
4473,Health,150,Farmer,30,N,"15,000",Jul-92
4474,Health,150,Farmer,30,N,"15,000",Jul-92
4475,Life,160,Student,30,N,"15,000",Jul-92
4476,Life,150,Student,30,N,"15,000",Jul-92
4477,Car,150,Employee,31,Y,"15,000",Jul-92
4478,Health,160,Employee,32,N,"15,000",Jul-92
4479,Health,150,Student,32,N,"15,000",Jul-92
4480,Car,150,Student,32,Y,"15,000",Jul-92
4481,Car,150,Employee,32,Y,"15,000",Jul-92
4482,Car,150,Farmer,32,N,"15,000",Jul-92
4483,Life,160,Executive emplyee,32,Y,"15,000",Jul-92
4484,Health,160,Employee,33,Y,"15,000",Jul-92
4485,Life,150,Farmer,33,N,"15,000",Jul-92
4486,Life,150,Farmer,33,N,"15,000",Jul-92
4487,Life,150,Farmer,33,Y,"15,000",Jul-92
4488,Health,150,Student,34,Y,"15,000",Jul-92
4489,Life,150,Employee,34,Y,"15,000",Jul-92
4490,Life,150,Pupil,34,N,"15,000",Jul-92
4491,Life,160,Farmer,35,N,"15,000",Jul-92
4492,Life,150,Employee,35,N,"15,000",Jul-92
4493,Life,150,Farmer,35,N,"15,000",Jul-92
4494,Car,150,Farmer,35,Y,"15,000",Jul-92
4495,Life,150,Farmer,35,N,"15,000",Jul-92
4496,Life,150,Farmer,35,Y,"15,000",Jul-92
4497,Car,150,Student,36,Y,"15,000",Jul-92
4498,Life,150,Student,36,Y,"15,000",Jul-92
4499,Life,160,Farmer,37,N,"15,000",Jul-92
4500,Life,150,Employee,37,N,"15,000",Jul-92
4501,Life,150,Employee,37,Y,"15,000",Jul-92
4502,Car,160,Employee,37,Y,"15,000",Jul-92
4503,Car,160,Farmer,38,N,"15,000",Jul-92
4504,Life,150,Employee,38,Y,"15,000",Jul-92
4505,Life,160,Farmer,38,N,"15,000",Jul-92
4506,Life,150,Farmer,38,N,"15,000",Jul-92
4507,Car,150,Employee,39,N,"15,000",Jul-92
4508,Life,150,Employee,39,N,"15,000",Jul-92
4509,Life,150,Farmer,40,Y,"15,000",Jul-92
4510,Household,150,Farmer,40,Y,"15,000",Jul-92
4511,Life,150,Employee,41,N,"15,000",Jul-92
4512,Life,150,Farmer,42,N,"15,000",Jul-92
4513,Life,150,Employee,42,Y,"15,000",Jul-92
4514,Life,150,Employee,42,N,"15,000",Jul-92
4515,Life,150,Employee,42,N,"15,000",Jul-92
4516,Life,150,Employee,42,N,"15,000",Jul-92
4517,Life,150,Farmer,43,N,"15,000",Jul-92
4518,Car,150,Employee,43,N,"15,000",Jul-92
4519,Health,160,Employee,43,N,"15,000",Jul-92
4520,Life,150,Civil servant,43,N,"15,000",Jul-92
4521,Life,160,Farmer,44,N,"15,000",Jul-92
4522,Car,150,Farmer,45,N,"15,000",Jul-92
4523,Life,150,Employee,45,N,"15,000",Jul-92
4524,Life,150,Employee,45,N,"15,000",Jul-92
4525,Household,150,Employee,46,Y,"15,000",Jul-92
4526,Life,150,Farmer,46,Y,"15,000",Jul-92
4527,Life,160,Student,46,N,"15,000",Jul-92
4528,Life,150,Employee,46,Y,"16,000",Jul-92
4529,Life,150,Farmer,46,N,"16,000",Jul-92
4530,Life,150,Employee,46,N,"16,000",Jul-92
4531,Car,150,Farmer,47,Y,"16,000",Jul-92
4532,Life,150,Farmer,47,N,"16,000",Jul-92
4533,Car,150,Farmer,47,N,"16,000",Jul-92
4534,Life,150,Farmer,47,Y,"16,000",Jul-92
4535,Life,150,Student,48,N,"16,000",Jul-92
4536,Health,160,Employee,48,N,"16,000",Jul-92
4537,Life,150,Employee,48,N,"16,000",Jul-92
4538,Health,150,Farmer,49,Y,"16,000",Jul-92
4539,Health,150,Farmer,49,Y,"16,000",Jul-92
4540,Life,150,Farmer,51,N,"16,000",Jul-92
4541,Life,150,Farmer,51,N,"16,000",Jul-92
4542,Life,150,Employee,51,N,"16,000",Jul-92
4543,Household,160,Farmer,52,Y,"16,000",Jul-92
4544,Life,150,Employee,52,Y,"16,000",Jul-92
4545,Car,160,Employee,53,Y,"16,000",Jul-92
4546,Health,150,Farmer,54,Y,"16,000",Jul-92
4547,Household,150,Farmer,55,Y,"16,000",Jul-92
4548,Health,150,Employee,55,Y,"16,000",Jul-92
4549,Household,150,Employee,55,N,"16,000",Jul-92
4550,Life,150,Farmer,55,N,"16,000",Jul-92
4551,Life,160,Employee,55,N,"16,000",Jul-92
4552,Life,150,Student,55,N,"16,000",Jul-92
4553,Household,150,Employee,55,Y,"16,000",Jul-92
4554,Life,150,Civil servant,56,N,"16,000",Jul-92
4555,Life,150,Farmer,56,Y,"16,000",Jul-92
4556,Household,160,Civil servant,57,N,"16,000",Jul-92
4557,Life,130,Employee,57,N,"16,000",Jul-92
4558,Life,150,Farmer,57,Y,"16,000",Jul-92
4559,Car,150,Employee,57,Y,"16,000",Jul-92
4560,Life,150,Employee,57,N,"16,000",Jul-92
4561,Life,150,Employee,57,N,"16,000",Jul-92
4562,Life,150,Farmer,57,N,"16,000",Jul-92
4563,Health,160,Employee,58,N,"16,000",Jul-92
4564,Life,160,Employee,58,N,"16,000",Jul-92
4565,Life,150,Employee,58,N,"16,000",Jul-92
4566,Life,150,Employee,59,Y,"16,000",Jul-92
4567,Life,150,Employee,59,N,"16,000",Jul-92
4568,Household,150,Employee,59,Y,"16,000",Jul-92
4569,Health,999,Farmer,59,N,"16,000",Jul-92
4570,Life,150,Farmer,59,N,"16,000",Jul-92
4571,Car,150,Farmer,60,N,"16,000",Jul-92
4572,Car,150,Farmer,60,Y,"16,000",Jul-92
4573,Life,150,Civil servant,60,N,"16,000",Jul-92
4574,Life,150,Employee,60,N,"16,000",Jul-92
4575,Car,150,Employee,60,N,"16,000",Jul-92
4576,Car,150,Employee,60,Y,"16,000",Jul-92
4577,Car,150,Civil servant,61,N,"16,000",Jul-92
4578,Life,150,Student,61,N,"16,000",Jul-92
4579,Household,150,Civil servant,62,N,"16,000",Jul-92
4580,Car,150,Farmer,62,N,"16,000",Jul-92
4581,Car,150,Farmer,62,N,"16,000",Jul-92
4582,Life,150,Civil servant,63,Y,"16,000",Jul-92
4583,Life,150,Civil servant,63,Y,"16,000",Jul-92
4584,Life,150,Student,64,N,"16,000",Jul-92
4585,Life,150,Civil servant,65,Y,"16,000",Jul-92
4586,Life,150,Civil servant,65,N,"16,000",Jul-92
4587,Life,150,Civil servant,65,N,"16,000",Jul-92
4588,Life,150,Civil servant,66,N,"16,000",Jul-92
4589,Life,160,Farmer,67,N,"16,000",Jul-92
4590,Household,999,Employee,69,Y,"16,000",Jul-92
4591,Life,150,Civil servant,72,N,"16,000",Jul-92
4592,Health,150,Student,16,N,"16,000",Aug-92
4593,Health,150,Student,21,N,"16,000",Aug-92
4594,Car,150,Employee,21,N,"16,000",Aug-92
4595,Health,150,Employee,22,N,"16,000",Aug-92
4596,Car,150,Employee,23,N,"16,000",Aug-92
4597,Car,150,Student,24,Y,"16,000",Aug-92
4598,Health,150,Student,24,N,"16,000",Aug-92
4599,Car,150,Farmer,27,N,"16,000",Aug-92
4600,Life,999,Employee,27,N,"16,000",Aug-92
4601,Car,150,Employee,30,N,"16,000",Aug-92
4602,Life,150,Farmer,30,Y,"16,000",Aug-92
4603,Car,150,Farmer,30,N,"16,000",Aug-92
4604,Life,150,Employee,30,N,"16,000",Aug-92
4605,Life,150,Farmer,30,N,"16,000",Aug-92
4606,Life,160,Employee,31,Y,"16,000",Aug-92
4607,Life,150,Farmer,31,N,"16,000",Aug-92
4608,Life,160,Employee,31,N,"16,000",Aug-92
4609,Life,150,Farmer,31,Y,"16,000",Aug-92
4610,Health,150,Student,32,Y,"16,000",Aug-92
4611,Life,160,Employee,32,N,"16,000",Aug-92
4612,Life,150,Farmer,32,N,"16,000",Aug-92
4613,Life,160,Employee,32,N,"16,000",Aug-92
4614,Household,150,Student,33,N,"16,000",Aug-92
4615,Life,150,Employee,33,N,"16,000",Aug-92
4616,Health,150,Employee,34,N,"16,000",Aug-92
4617,Car,150,Employee,34,N,"16,000",Aug-92
4618,Life,150,Employee,34,N,"16,000",Aug-92
4619,Health,150,Farmer,35,N,"16,000",Aug-92
4620,Life,150,Farmer,36,Y,"16,000",Aug-92
4621,Health,160,Farmer,37,N,"16,000",Aug-92
4622,Household,150,Farmer,37,Y,"16,000",Aug-92
4623,Car,150,Farmer,37,Y,"16,000",Aug-92
4624,Life,150,Farmer,37,Y,"16,000",Aug-92
4625,Car,160,Farmer,38,N,"16,000",Aug-92
4626,Life,160,Employee,39,N,"16,000",Aug-92
4627,Car,150,Employee,40,N,"16,000",Aug-92
4628,Life,150,Farmer,40,Y,"16,000",Aug-92
4629,Life,150,Employee,40,N,"16,000",Aug-92
4630,Life,150,Employee,41,N,"16,000",Aug-92
4631,Household,150,Employee,42,Y,"16,000",Aug-92
4632,Car,160,Farmer,42,Y,"16,000",Aug-92
4633,Life,150,Employee,42,N,"16,000",Aug-92
4634,Life,150,Farmer,42,Y,"16,000",Aug-92
4635,Life,150,Employee,42,Y,"16,000",Aug-92
4636,Life,150,Employee,43,N,"16,000",Aug-92
4637,Life,150,Employee,43,N,"16,000",Aug-92
4638,Life,150,Employee,43,N,"16,000",Aug-92
4639,Life,150,Farmer,44,Y,"16,000",Aug-92
4640,Car,150,Employee,44,Y,"16,000",Aug-92
4641,Car,160,Employee,44,Y,"16,000",Aug-92
4642,Life,150,Farmer,44,N,"16,000",Aug-92
4643,Life,150,Employee,44,N,"16,000",Aug-92
4644,Life,150,Executive emplyee,45,N,"16,000",Aug-92
4645,Health,150,Farmer,45,N,"16,000",Aug-92
4646,Car,160,Executive emplyee,45,Y,"16,000",Aug-92
4647,Life,150,Employee,46,N,"16,000",Aug-92
4648,Life,150,Employee,46,Y,"16,000",Aug-92
4649,Life,150,Employee,47,N,"16,000",Aug-92
4650,Household,150,Student,48,Y,"16,000",Aug-92
4651,Life,120,Farmer,48,N,"16,000",Aug-92
4652,Car,160,Employee,49,Y,"16,000",Aug-92
4653,Health,150,Employee,50,N,"16,000",Aug-92
4654,Life,160,Farmer,50,N,"16,000",Aug-92
4655,Life,160,Executive emplyee,50,N,"16,000",Aug-92
4656,Life,160,Employee,51,Y,"16,000",Aug-92
4657,Life,160,Employee,51,Y,"16,000",Aug-92
4658,Life,160,Employee,52,N,"16,000",Aug-92
4659,Health,150,Student,52,N,"16,000",Aug-92
4660,Life,150,Employee,52,N,"16,000",Aug-92
4661,Health,150,Employee,53,N,"16,000",Aug-92
4662,Life,160,Employee,53,N,"16,000",Aug-92
4663,Health,150,Student,54,N,"16,000",Aug-92
4664,Car,150,Employee,54,N,"16,000",Aug-92
4665,Car,150,Employee,54,N,"16,000",Aug-92
4666,Life,150,Executive emplyee,54,N,"16,000",Aug-92
4667,Life,150,Executive emplyee,54,N,"16,000",Aug-92
4668,Life,150,Executive emplyee,54,N,"16,000",Aug-92
4669,Life,150,Employee,55,Y,"16,000",Aug-92
4670,Household,150,Employee,55,Y,"16,000",Aug-92
4671,Life,150,Employee,55,N,"16,000",Aug-92
4672,Health,150,Farmer,56,Y,"16,000",Aug-92
4673,Life,150,Employee,57,N,"16,000",Aug-92
4674,Life,130,Employee,57,N,"16,000",Aug-92
4675,Health,150,Employee,58,N,"16,000",Aug-92
4676,Life,150,Student,58,N,"16,000",Aug-92
4677,Car,150,Employee,58,N,"16,000",Aug-92
4678,Life,150,Civil servant,59,Y,"16,000",Aug-92
4679,Life,150,Student,59,Y,"16,000",Aug-92
4680,Life,150,Employee,59,N,"16,000",Aug-92
4681,Life,150,Student,60,N,"16,000",Aug-92
4682,Life,150,Employee,60,N,"16,000",Aug-92
4683,Life,150,Civil servant,60,Y,"16,000",Aug-92
4684,Life,150,Student,61,N,"16,000",Aug-92
4685,Household,160,Employee,62,Y,"16,000",Aug-92
4686,Life,150,Student,62,N,"16,000",Aug-92
4687,Life,150,Civil servant,62,Y,"16,000",Aug-92
4688,Car,150,Civil servant,62,Y,"16,000",Aug-92
4689,Car,150,Student,63,N,"16,000",Aug-92
4690,Life,160,Student,63,Y,"16,000",Aug-92
4691,Household,150,Civil servant,64,Y,"16,000",Aug-92
4692,Life,160,Employee,65,N,"17,000",Aug-92
4693,Life,160,Civil servant,66,N,"17,000",Aug-92
4694,Life,150,Civil servant,69,Y,"17,000",Aug-92
4695,Life,150,Civil servant,69,N,"17,000",Aug-92
4696,Life,150,Civil servant,71,N,"17,000",Aug-92
4697,Life,150,Civil servant,71,N,"17,000",Aug-92
4698,Health,150,Employee,21,N,"17,000",Sep-92
4699,Life,150,Student,21,Y,"17,000",Sep-92
4700,Car,160,Student,21,N,"17,000",Sep-92
4701,Life,150,Student,21,N,"17,000",Sep-92
4702,Car,160,Student,23,N,"17,000",Sep-92
4703,Car,160,Employee,23,N,"17,000",Sep-92
4704,Life,150,Employee,23,N,"17,000",Sep-92
4705,Car,150,Student,23,N,"17,000",Sep-92
4706,Car,150,Student,23,N,"17,000",Sep-92
4707,Life,150,Student,24,N,"17,000",Sep-92
4708,Life,150,Employee,25,Y,"17,000",Sep-92
4709,Car,150,Student,26,N,"17,000",Sep-92
4710,Life,999,Employee,26,N,"17,000",Sep-92
4711,Life,150,Employee,26,N,"17,000",Sep-92
4712,Car,150,Executive emplyee,27,N,"17,000",Sep-92
4713,Car,150,Student,28,N,"17,000",Sep-92
4714,Life,150,Farmer,28,N,"17,000",Sep-92
